scenario,sample_size,s_factor,value_f
chen2,100,50.0,4.38797047173
chen2,100,50.0,4.53641261092
chen2,100,50.0,4.84514926581
chen2,100,50.0,4.93500179862
chen2,100,50.0,3.05995837539
chen2,100,50.0,4.56003011369
chen2,100,50.0,5.23555623901
chen2,100,50.0,4.85938369144
chen2,100,50.0,4.76544623231
chen2,100,50.0,3.31949741784
chen2,100,50.0,3.18688991367
chen2,100,50.0,4.60694303796
chen2,100,50.0,5.50095366535
chen2,100,50.0,4.62333078048
chen2,100,50.0,5.08490849839
chen2,100,50.0,4.97657964934
chen2,100,50.0,1.96226808825
chen2,100,50.0,5.20232787965
chen2,100,50.0,4.60532126924
chen2,100,50.0,4.75357676338
chen2,100,50.0,4.93783705993
chen2,100,50.0,4.9749222125
chen2,100,50.0,4.31046376318
chen2,100,50.0,5.04158450352
chen2,100,50.0,3.39361959582
chen2,100,50.0,3.9711614414
chen2,100,50.0,5.3515060957
chen2,100,50.0,4.52002131063
chen2,100,50.0,3.00066523647
chen2,100,50.0,4.97751580658
chen2,100,50.0,4.91289746068
chen2,100,50.0,4.74706546261
chen2,100,50.0,4.48041679062
chen2,100,50.0,4.80386062499
chen2,100,50.0,4.45648741394
chen2,100,50.0,4.70023218623
chen2,100,50.0,3.84747764062
chen2,100,50.0,4.56185218447
chen2,100,50.0,4.54048592482
chen2,100,50.0,3.83162139659
chen2,100,50.0,3.39731389163
chen2,100,50.0,5.38405906549
chen2,100,50.0,5.19775421988
chen2,100,50.0,3.19377250388
chen2,100,50.0,4.41776958619
chen2,100,50.0,3.50680056286
chen2,100,51.0,3.04617710306
chen2,100,51.0,4.59831072742
chen2,100,51.0,2.45066835957
chen2,100,51.0,4.76622450509
chen2,100,51.0,4.39302481847
chen2,100,51.0,4.55398396911
chen2,100,51.0,4.84831866834
chen2,100,51.0,4.93562871884
chen2,100,51.0,3.06120162216
chen2,100,51.0,4.55751697883
chen2,100,51.0,5.2303374532
chen2,100,51.0,4.86984610098
chen2,100,51.0,4.76188800412
chen2,100,51.0,3.32559483008
chen2,100,51.0,3.18869280302
chen2,100,51.0,4.61125805295
chen2,100,51.0,5.49844612363
chen2,100,51.0,4.62205644124
chen2,100,51.0,5.09287948539
chen2,100,51.0,4.98157846878
chen2,100,51.0,1.96978488152
chen2,100,51.0,5.20084641625
chen2,100,51.0,4.60634676828
chen2,100,51.0,4.75420297184
chen2,100,51.0,4.94877386831
chen2,100,51.0,4.97613979816
chen2,100,51.0,4.31614050097
chen2,100,51.0,5.05098381518
chen2,100,51.0,3.39485889697
chen2,100,51.0,3.98121652226
chen2,100,51.0,5.34992151238
chen2,100,51.0,4.52380244312
chen2,100,51.0,3.00764244204
chen2,100,51.0,4.98170514869
chen2,100,51.0,4.91227732008
chen2,100,51.0,4.7578237082
chen2,100,51.0,4.48499852356
chen2,100,51.0,4.80576190529
chen2,100,51.0,4.45524330838
chen2,100,51.0,4.70277172663
chen2,100,51.0,3.86404098901
chen2,100,51.0,4.56149068462
chen2,100,51.0,4.53793812516
chen2,100,51.0,3.8387035588
chen2,100,51.0,3.40658935394
chen2,100,51.0,5.38447209547
chen2,100,51.0,5.20151159863
chen2,100,51.0,3.19881831369
chen2,100,51.0,4.41698588806
chen2,100,51.0,3.50715624208
chen2,100,52.0,3.0630580635
chen2,100,52.0,4.5989475776
chen2,100,52.0,2.4651699414
chen2,100,52.0,4.76436495642
chen2,100,52.0,4.3976951882
chen2,100,52.0,4.55811166693
chen2,100,52.0,4.84768478783
chen2,100,52.0,4.93761683069
chen2,100,52.0,3.06110206164
chen2,100,52.0,4.55178541138
chen2,100,52.0,5.23029164664
chen2,100,52.0,4.87191114721
chen2,100,52.0,4.76381092106
chen2,100,52.0,3.32776263829
chen2,100,52.0,3.18688991367
chen2,100,52.0,4.62879563303
chen2,100,52.0,5.49907300906
chen2,100,52.0,4.62438097617
chen2,100,52.0,5.10288749407
chen2,100,52.0,4.98162827396
chen2,100,52.0,1.9779645269
chen2,100,52.0,5.19641442316
chen2,100,52.0,4.61301419346
chen2,100,52.0,4.75357676338
chen2,100,52.0,4.95000629396
chen2,100,52.0,4.97537398675
chen2,100,52.0,4.31923622692
chen2,100,52.0,5.06038312684
chen2,100,52.0,3.39485889697
chen2,100,52.0,3.9824765246
chen2,100,52.0,5.35025761938
chen2,100,52.0,4.52816584814
chen2,100,52.0,3.00891102487
chen2,100,52.0,4.98425335386
chen2,100,52.0,4.91475788249
chen2,100,52.0,4.76528210377
chen2,100,52.0,4.49254581879
chen2,100,52.0,4.80627850661
chen2,100,52.0,4.45524330838
chen2,100,52.0,4.70404149684
chen2,100,52.0,3.87324284922
chen2,100,52.0,4.56212930645
chen2,100,52.0,4.53857507507
chen2,100,52.0,3.84733346552
chen2,100,52.0,3.41561282081
chen2,100,52.0,5.38449252221
chen2,100,52.0,5.20393958134
chen2,100,52.0,3.19763441622
chen2,100,52.0,4.41698588806
chen2,100,52.0,3.50971528193
chen2,100,53.0,3.07687045897
chen2,100,53.0,4.60022127796
chen2,100,53.0,2.46763024091
chen2,100,53.0,4.76436495642
chen2,100,53.0,4.40106636969
chen2,100,53.0,4.56625231076
chen2,100,53.0,4.85402359289
chen2,100,53.0,4.93919933318
chen2,100,53.0,3.06545342533
chen2,100,53.0,4.54675914165
chen2,100,53.0,5.22515293308
chen2,100,53.0,4.88230765736
chen2,100,53.0,4.7666066218
chen2,100,53.0,3.33132132436
chen2,100,53.0,3.18688991367
chen2,100,53.0,4.64297353943
chen2,100,53.0,5.49719235277
chen2,100,53.0,4.6223462001
chen2,100,53.0,5.10800614635
chen2,100,53.0,4.98350283125
chen2,100,53.0,1.98071815747
chen2,100,53.0,5.195254672
chen2,100,53.0,4.61795451091
chen2,100,53.0,4.75107192954
chen2,100,53.0,4.94701281051
chen2,100,53.0,4.97687273149
chen2,100,53.0,4.32354335568
chen2,100,53.0,5.06785258771
chen2,100,53.0,3.39361959582
chen2,100,53.0,3.98688653279
chen2,100,53.0,5.34799790903
chen2,100,53.0,4.52816584814
chen2,100,53.0,2.99670110726
chen2,100,53.0,4.98622110767
chen2,100,53.0,4.91967389995
chen2,100,53.0,4.77168563963
chen2,100,53.0,4.49443492528
chen2,100,53.0,4.80726629393
chen2,100,53.0,4.45647885602
chen2,100,53.0,4.70569357103
chen2,100,53.0,3.87867785831
chen2,100,53.0,4.56532241562
chen2,100,53.0,4.53921202499
chen2,100,53.0,3.85706482134
chen2,100,53.0,3.42514237833
chen2,100,53.0,5.38371956135
chen2,100,53.0,5.20637753599
chen2,100,53.0,3.20130574098
chen2,100,53.0,4.41378316363
chen2,100,53.0,3.51115122127
chen2,100,54.0,3.08798245744
chen2,100,54.0,4.59852369136
chen2,100,54.0,2.4731659148
chen2,100,54.0,4.76498480598
chen2,100,54.0,4.40542094194
chen2,100,54.0,4.5700159784
chen2,100,54.0,4.85972851744
chen2,100,54.0,4.94082360656
chen2,100,54.0,3.06503965826
chen2,100,54.0,4.54550257421
chen2,100,54.0,5.22510112683
chen2,100,54.0,4.88933259001
chen2,100,54.0,4.76597231531
chen2,100,54.0,3.33323252929
chen2,100,54.0,3.18688991367
chen2,100,54.0,4.65222000012
chen2,100,54.0,5.49468481105
chen2,100,54.0,4.62115723294
chen2,100,54.0,5.113565526
chen2,100,54.0,4.98885926245
chen2,100,54.0,1.9869229372
chen2,100,54.0,5.195254672
chen2,100,54.0,4.62168844826
chen2,100,54.0,4.75420297184
chen2,100,54.0,4.9478366768
chen2,100,54.0,4.97996615272
chen2,100,54.0,4.32732784754
chen2,100,54.0,5.07604618187
chen2,100,54.0,3.39485889697
chen2,100,54.0,3.99129654098
chen2,100,54.0,5.34990278144
chen2,100,54.0,4.53065922244
chen2,100,54.0,2.99965893715
chen2,100,54.0,4.98825256711
chen2,100,54.0,4.92251821017
chen2,100,54.0,4.77728403823
chen2,100,54.0,4.4986339837
chen2,100,54.0,4.81029170484
chen2,100,54.0,4.45647885602
chen2,100,54.0,4.71013776674
chen2,100,54.0,3.88418947559
chen2,100,54.0,4.56787690296
chen2,100,54.0,4.53666422532
chen2,100,54.0,3.86285207378
chen2,100,54.0,3.43233095682
chen2,100,54.0,5.38434436662
chen2,100,54.0,5.2150356483
chen2,100,54.0,3.20257542386
chen2,100,54.0,4.41378316363
chen2,100,54.0,3.51243074119
chen2,100,55.0,3.10344667828
chen2,100,55.0,4.5998324966
chen2,100,55.0,2.47789953866
chen2,100,55.0,4.76304325102
chen2,100,55.0,4.40915343243
chen2,100,55.0,4.57876034588
chen2,100,55.0,4.86371520653
chen2,100,55.0,4.9419662398
chen2,100,55.0,3.06690452841
chen2,100,55.0,4.54613085793
chen2,100,55.0,5.22404004697
chen2,100,55.0,4.90110527525
chen2,100,55.0,4.76597231531
chen2,100,55.0,3.3338695976
chen2,100,55.0,3.18749087679
chen2,100,55.0,4.66454861437
chen2,100,55.0,5.49217726934
chen2,100,55.0,4.61656216239
chen2,100,55.0,5.12124350441
chen2,100,55.0,4.98948411488
chen2,100,55.0,1.99764232399
chen2,100,55.0,5.19145582078
chen2,100,55.0,4.62804598222
chen2,100,55.0,4.75639467436
chen2,100,55.0,4.95058524093
chen2,100,55.0,4.98125030706
chen2,100,55.0,4.33049099591
chen2,100,55.0,5.08253882129
chen2,100,55.0,3.39361959582
chen2,100,55.0,4.00176785166
chen2,100,55.0,5.34388874562
chen2,100,55.0,4.52837177721
chen2,100,55.0,2.98719385702
chen2,100,55.0,4.98717663816
chen2,100,55.0,4.92127792897
chen2,100,55.0,4.78221327536
chen2,100,55.0,4.50241219669
chen2,100,55.0,4.8082321105
chen2,100,55.0,4.45579327395
chen2,100,55.0,4.71331219225
chen2,100,55.0,3.90449948504
chen2,100,55.0,4.56723828112
chen2,100,55.0,4.53644256972
chen2,100,55.0,3.86613030982
chen2,100,55.0,3.44060164701
chen2,100,55.0,5.38524030384
chen2,100,55.0,5.2171157915
chen2,100,55.0,3.20844329148
chen2,100,55.0,4.41099682208
chen2,100,55.0,3.51179098123
chen2,100,56.0,3.11294469607
chen2,100,56.0,4.60242730706
chen2,100,56.0,2.47912968842
chen2,100,56.0,4.76366310058
chen2,100,56.0,4.41910674042
chen2,100,56.0,4.57925758443
chen2,100,56.0,4.86813975609
chen2,100,56.0,4.93833722415
chen2,100,56.0,3.06624578274
chen2,100,56.0,4.54424600678
chen2,100,56.0,5.22297581962
chen2,100,56.0,4.90049877776
chen2,100,56.0,4.76787523478
chen2,100,56.0,3.34024028069
chen2,100,56.0,3.18869280302
chen2,100,56.0,4.68237523677
chen2,100,56.0,5.48783956151
chen2,100,56.0,4.61597299619
chen2,100,56.0,5.13292479526
chen2,100,56.0,4.99073381974
chen2,100,56.0,2.00217704782
chen2,100,56.0,5.19082267891
chen2,100,56.0,4.63285820192
chen2,100,56.0,4.75451604897
chen2,100,56.0,4.95058524093
chen2,100,56.0,4.98277659361
chen2,100,56.0,4.33468984564
chen2,100,56.0,5.08817840829
chen2,100,56.0,3.39485889697
chen2,100,56.0,4.00393216288
chen2,100,56.0,5.34307794882
chen2,100,56.0,4.52930022072
chen2,100,56.0,2.98805386774
chen2,100,56.0,4.98653958687
chen2,100,56.0,4.92189806957
chen2,100,56.0,4.78844494874
chen2,100,56.0,4.50241219669
chen2,100,56.0,4.80965818007
chen2,100,56.0,4.45472476299
chen2,100,56.0,4.72224584484
chen2,100,56.0,3.90710355181
chen2,100,56.0,4.56596103746
chen2,100,56.0,4.53580561981
chen2,100,56.0,3.87442069407
chen2,100,56.0,3.44251026782
chen2,100,56.0,5.39126793054
chen2,100,56.0,5.21688902496
chen2,100,56.0,3.2181767099
chen2,100,56.0,4.4097157323
chen2,100,56.0,3.50731266149
chen2,100,57.0,3.12612925538
chen2,100,57.0,4.60424169261
chen2,100,57.0,2.48191808347
chen2,100,57.0,4.76490279969
chen2,100,57.0,4.42145213682
chen2,100,57.0,4.58328079798
chen2,100,57.0,4.86940751711
chen2,100,57.0,4.9352026231
chen2,100,57.0,3.06811065289
chen2,100,57.0,4.54361772306
chen2,100,57.0,5.21912178446
chen2,100,57.0,4.90635116994
chen2,100,57.0,4.76862717394
chen2,100,57.0,3.34525596399
chen2,100,57.0,3.18989472926
chen2,100,57.0,4.68623418696
chen2,100,57.0,5.4897559066
chen2,100,57.0,4.61469865695
chen2,100,57.0,5.14226872812
chen2,100,57.0,4.99984502162
chen2,100,57.0,2.01086373944
chen2,100,57.0,5.18960380817
chen2,100,57.0,4.63036891035
chen2,100,57.0,4.76317340528
chen2,100,57.0,4.95246789679
chen2,100,57.0,4.97899100231
chen2,100,57.0,4.33828127106
chen2,100,57.0,5.10006235676
chen2,100,57.0,3.39485889697
chen2,100,57.0,4.00645216756
chen2,100,57.0,5.34093024853
chen2,100,57.0,4.53650944442
chen2,100,57.0,2.98904464851
chen2,100,57.0,4.98894782602
chen2,100,57.0,4.92313835078
chen2,100,57.0,4.79558262349
chen2,100,57.0,4.51059832484
chen2,100,57.0,4.80965818007
chen2,100,57.0,4.45907913244
chen2,100,57.0,4.72377979903
chen2,100,57.0,3.92121307081
chen2,100,57.0,4.55913847469
chen2,100,57.0,4.53644256972
chen2,100,57.0,3.88235821843
chen2,100,57.0,3.45004901018
chen2,100,57.0,5.38940734013
chen2,100,57.0,5.2171697576
chen2,100,57.0,3.22194687772
chen2,100,57.0,4.41035627719
chen2,100,57.0,3.50731266149
chen2,100,58.0,3.13868597853
chen2,100,58.0,4.60615224315
chen2,100,58.0,2.48594387713
chen2,100,58.0,4.76725481836
chen2,100,58.0,4.42580670907
chen2,100,58.0,4.58571762301
chen2,100,58.0,4.87130915862
chen2,100,58.0,4.9352026231
chen2,100,58.0,3.07035815026
chen2,100,58.0,4.54298943935
chen2,100,58.0,5.21976412365
chen2,100,58.0,4.91529941175
chen2,100,58.0,4.7654556415
chen2,100,58.0,3.34461889568
chen2,100,58.0,3.19109665549
chen2,100,58.0,4.69461191694
chen2,100,58.0,5.49106992793
chen2,100,58.0,4.61214997845
chen2,100,58.0,5.14738738039
chen2,100,58.0,4.99996460494
chen2,100,58.0,2.02017090903
chen2,100,58.0,5.18580495696
chen2,100,58.0,4.62863586612
chen2,100,58.0,4.7624963971
chen2,100,58.0,4.94927622785
chen2,100,58.0,4.97960968655
chen2,100,58.0,4.34924832168
chen2,100,58.0,5.11384801386
chen2,100,58.0,3.39485889697
chen2,100,58.0,4.0138702775
chen2,100,58.0,5.33902537612
chen2,100,58.0,4.53756441521
chen2,100,58.0,2.98967893993
chen2,100,58.0,4.98706741888
chen2,100,58.0,4.92561891318
chen2,100,58.0,4.80256491896
chen2,100,58.0,4.51248743134
chen2,100,58.0,4.81409450076
chen2,100,58.0,4.45348065743
chen2,100,58.0,4.72352953261
chen2,100,58.0,3.92857455898
chen2,100,58.0,4.55913847469
chen2,100,58.0,4.53707951964
chen2,100,58.0,3.8742212487
chen2,100,58.0,3.45202673625
chen2,100,58.0,5.38878714333
chen2,100,58.0,5.22237287281
chen2,100,58.0,3.22258171916
chen2,100,58.0,4.40907518742
chen2,100,58.0,3.5053933816
chen2,100,59.0,3.14960998705
chen2,100,59.0,4.61188389476
chen2,100,59.0,2.49362457901
chen2,100,59.0,4.76850431453
chen2,100,59.0,4.4324480335
chen2,100,59.0,4.5892696182
chen2,100,59.0,4.87468845065
chen2,100,59.0,4.93436016228
chen2,100,59.0,3.07035815026
chen2,100,59.0,4.54236115563
chen2,100,59.0,5.2187414449
chen2,100,59.0,4.91171482227
chen2,100,59.0,4.7654556415
chen2,100,59.0,3.34960244186
chen2,100,59.0,3.19229858173
chen2,100,59.0,4.70896709928
chen2,100,59.0,5.49337479993
chen2,100,59.0,4.61034308429
chen2,100,59.0,5.15442552726
chen2,100,59.0,4.99933975251
chen2,100,59.0,2.02265282092
chen2,100,59.0,5.18517181509
chen2,100,59.0,4.63361444926
chen2,100,59.0,4.76188090977
chen2,100,59.0,4.95127796429
chen2,100,59.0,4.98016565494
chen2,100,59.0,4.35555580812
chen2,100,59.0,5.11657054211
chen2,100,59.0,3.39609819813
chen2,100,59.0,4.02130640779
chen2,100,59.0,5.3323251091
chen2,100,59.0,4.54068113308
chen2,100,59.0,2.99341625935
chen2,100,59.0,4.98977651794
chen2,100,59.0,4.92568584373
chen2,100,59.0,4.81032978232
chen2,100,59.0,4.51815475082
chen2,100,59.0,4.81451170368
chen2,100,59.0,4.45223655188
chen2,100,59.0,4.72248771047
chen2,100,59.0,3.95201199073
chen2,100,59.0,4.56122686715
chen2,100,59.0,4.53580561981
chen2,100,59.0,3.87167156844
chen2,100,59.0,3.45972396358
chen2,100,59.0,5.38876100128
chen2,100,59.0,5.22318971803
chen2,100,59.0,3.22616498528
chen2,100,59.0,4.40459137322
chen2,100,59.0,3.50731266149
chen2,100,60.0,3.16028320174
chen2,100,60.0,4.6137944453
chen2,100,60.0,2.49906102077
chen2,100,60.0,4.76974401364
chen2,100,60.0,4.44344828668
chen2,100,60.0,4.5910502494
chen2,100,60.0,4.8751042884
chen2,100,60.0,4.93708525342
chen2,100,60.0,3.06973652688
chen2,100,60.0,4.54432687477
chen2,100,60.0,5.22066846248
chen2,100,60.0,4.91063405136
chen2,100,60.0,4.76418702852
chen2,100,60.0,3.35402996352
chen2,100,60.0,3.19049569238
chen2,100,60.0,4.71838965804
chen2,100,60.0,5.4920610252
chen2,100,60.0,4.60652006654
chen2,100,60.0,5.16536560731
chen2,100,60.0,5.00281083141
chen2,100,60.0,2.03170265344
chen2,100,60.0,5.18135409105
chen2,100,60.0,4.63036451503
chen2,100,60.0,4.76471394398
chen2,100,60.0,4.95191629808
chen2,100,60.0,4.97880684119
chen2,100,60.0,4.3568173054
chen2,100,60.0,5.1278497161
chen2,100,60.0,3.3942392464
chen2,100,60.0,4.02634641715
chen2,100,60.0,5.33169015163
chen2,100,60.0,4.54753418355
chen2,100,60.0,2.99151338511
chen2,100,60.0,4.9912264387
chen2,100,60.0,4.92593739563
chen2,100,60.0,4.82030221004
chen2,100,60.0,4.52545392982
chen2,100,60.0,4.81646566374
chen2,100,60.0,4.45472476299
chen2,100,60.0,4.71969722268
chen2,100,60.0,3.96414698658
chen2,100,60.0,4.56571801454
chen2,100,60.0,4.53707951964
chen2,100,60.0,3.87040847082
chen2,100,60.0,3.46388130892
chen2,100,60.0,5.38938119808
chen2,100,60.0,5.22945201594
chen2,100,60.0,3.22621365175
chen2,100,60.0,4.40483815324
chen2,100,60.0,3.50923194138
chen2,100,61.0,3.17359179828
chen2,100,61.0,4.62009307954
chen2,100,61.0,2.50459669467
chen2,100,61.0,4.76912416408
chen2,100,61.0,4.44344828668
chen2,100,61.0,4.59419920855
chen2,100,61.0,4.87609209248
chen2,100,61.0,4.93333765489
chen2,100,61.0,3.07237852729
chen2,100,61.0,4.53930060504
chen2,100,61.0,5.2187414449
chen2,100,61.0,4.91302639946
chen2,100,61.0,4.76411491756
chen2,100,61.0,3.35657823675
chen2,100,61.0,3.18989472926
chen2,100,61.0,4.72886898015
chen2,100,61.0,5.4904436694
chen2,100,61.0,4.60736219786
chen2,100,61.0,5.17540543952
chen2,100,61.0,5.00873732683
chen2,100,61.0,2.04037565752
chen2,100,61.0,5.18135409105
chen2,100,61.0,4.63658774395
chen2,100,61.0,4.76838098723
chen2,100,61.0,4.95258157605
chen2,100,61.0,4.97818815694
chen2,100,61.0,4.3624940432
chen2,100,61.0,5.13327713304
chen2,100,61.0,3.39238029467
chen2,100,61.0,4.029496423
chen2,100,61.0,5.3278804068
chen2,100,61.0,4.54949380372
chen2,100,61.0,3.00871014515
chen2,100,61.0,4.99250054129
chen2,100,61.0,4.92623488662
chen2,100,61.0,4.8246884663
chen2,100,61.0,4.52706700634
chen2,100,61.0,4.81647660236
chen2,100,61.0,4.45472476299
chen2,100,61.0,4.72225143323
chen2,100,61.0,3.9669261528
chen2,100,61.0,4.56673337014
chen2,100,61.0,4.53453171998
chen2,100,61.0,3.87412159697
chen2,100,61.0,3.47078260191
chen2,100,61.0,5.39205495489
chen2,100,61.0,5.23070447552
chen2,100,61.0,3.22856912462
chen2,100,61.0,4.40483815324
chen2,100,61.0,3.50603314156
chen2,100,62.0,3.18312540084
chen2,100,62.0,4.62009307954
chen2,100,62.0,2.50890221881
chen2,100,62.0,4.76658173663
chen2,100,62.0,4.45153534942
chen2,100,62.0,4.59734565371
chen2,100,62.0,4.88060507955
chen2,100,62.0,4.93333765489
chen2,100,62.0,3.07548664421
chen2,100,62.0,4.53930060504
chen2,100,62.0,5.21790230039
chen2,100,62.0,4.91648141626
chen2,100,62.0,4.76191252724
chen2,100,62.0,3.35848944168
chen2,100,62.0,3.18989472926
chen2,100,62.0,4.74001191432
chen2,100,62.0,5.49086473894
chen2,100,62.0,4.60129312703
chen2,100,62.0,5.18035067154
chen2,100,62.0,5.00732502256
chen2,100,62.0,2.04409852535
chen2,100,62.0,5.18031049309
chen2,100,62.0,4.64121782557
chen2,100,62.0,4.76838098723
chen2,100,62.0,4.95768824636
chen2,100,62.0,4.97833794734
chen2,100,62.0,4.36758844914
chen2,100,62.0,5.14079658237
chen2,100,62.0,3.38928204178
chen2,100,62.0,4.03347079649
chen2,100,62.0,5.32354417037
chen2,100,62.0,4.55198717802
chen2,100,62.0,2.9891800953
chen2,100,62.0,4.99221173559
chen2,100,62.0,4.92666701821
chen2,100,62.0,4.82918261104
chen2,100,62.0,4.52949825518
chen2,100,62.0,4.81704714517
chen2,100,62.0,4.4560609841
chen2,100,62.0,4.72415608853
chen2,100,62.0,3.97612801302
chen2,100,62.0,4.57333757147
chen2,100,62.0,4.53644256972
chen2,100,62.0,3.88286926189
chen2,100,62.0,3.47392967748
chen2,100,62.0,5.39019436449
chen2,100,62.0,5.23571431384
chen2,100,62.0,3.23356131596
chen2,100,62.0,4.4022759737
chen2,100,62.0,3.50603314156
chen2,100,63.0,3.18007955667
chen2,100,63.0,4.6270984315
chen2,100,63.0,2.5200712166
chen2,100,63.0,4.76701972016
chen2,100,63.0,4.45929987648
chen2,100,63.0,4.60475886424
chen2,100,63.0,4.88389778046
chen2,100,63.0,4.93521841553
chen2,100,63.0,3.07797313775
chen2,100,63.0,4.53930060504
chen2,100,63.0,5.21680509393
chen2,100,63.0,4.91923170863
chen2,100,63.0,4.7581066883
chen2,100,63.0,3.35721530506
chen2,100,63.0,3.19194264475
chen2,100,63.0,4.74787716373
chen2,100,63.0,5.49023785351
chen2,100,63.0,4.59810727891
chen2,100,63.0,5.18674898688
chen2,100,63.0,5.0113396995
chen2,100,63.0,2.04782139319
chen2,100,63.0,5.18020591033
chen2,100,63.0,4.64495176292
chen2,100,63.0,4.7658113008
chen2,100,63.0,4.95928304515
chen2,100,63.0,4.98001812387
chen2,100,63.0,4.37326518693
chen2,100,63.0,5.14431349424
chen2,100,63.0,3.3886623912
chen2,100,63.0,4.03657454284
chen2,100,63.0,5.32677254905
chen2,100,63.0,4.54982175522
chen2,100,63.0,2.99193878561
chen2,100,63.0,4.99412288946
chen2,100,63.0,4.92976772122
chen2,100,63.0,4.83758883729
chen2,100,63.0,4.5306360269
chen2,100,63.0,4.81894842546
chen2,100,63.0,4.45730508965
chen2,100,63.0,4.7269535818
chen2,100,63.0,3.98051187242
chen2,100,63.0,4.5717202508
chen2,100,63.0,4.53262087023
chen2,100,63.0,3.86911627499
chen2,100,63.0,3.48029174685
chen2,100,63.0,5.39143475809
chen2,100,63.0,5.23623036551
chen2,100,63.0,3.2382273773
chen2,100,63.0,4.39971379415
chen2,100,63.0,3.5053933816
chen2,100,64.0,3.18971753872
chen2,100,64.0,4.63146638208
chen2,100,64.0,2.52745211513
chen2,100,64.0,4.76620618067
chen2,100,64.0,4.46489861222
chen2,100,64.0,4.60671079679
chen2,100,64.0,4.88655592829
chen2,100,64.0,4.93675239609
chen2,100,64.0,3.0798380079
chen2,100,64.0,4.53678747017
chen2,100,64.0,5.21744743312
chen2,100,64.0,4.92065583949
chen2,100,64.0,4.75539975181
chen2,100,64.0,3.3597635783
chen2,100,64.0,3.19074071851
chen2,100,64.0,4.76205507012
chen2,100,64.0,5.48961096808
chen2,100,64.0,4.59428426116
chen2,100,64.0,5.19136696747
chen2,100,64.0,5.01100821771
chen2,100,64.0,2.04906234913
chen2,100,64.0,5.17809072698
chen2,100,64.0,4.64744105449
chen2,100,64.0,4.76706371772
chen2,100,64.0,4.96320730669
chen2,100,64.0,4.97444996565
chen2,100,64.0,4.3770496788
chen2,100,64.0,5.14968443793
chen2,100,64.0,3.39114099351
chen2,100,64.0,4.04335701282
chen2,100,64.0,5.32232784676
chen2,100,64.0,4.55600531259
chen2,100,64.0,2.99447595127
chen2,100,64.0,4.99412288946
chen2,100,64.0,4.93162814302
chen2,100,64.0,4.84015025164
chen2,100,64.0,4.54071126155
chen2,100,64.0,4.81831466537
chen2,100,64.0,4.45792714243
chen2,100,64.0,4.73161801942
chen2,100,64.0,3.99064152469
chen2,100,64.0,4.57252274656
chen2,100,64.0,4.5277630772
chen2,100,64.0,3.87198772454
chen2,100,64.0,3.48474519542
chen2,100,64.0,5.39414746894
chen2,100,64.0,5.23747259239
chen2,100,64.0,3.2445757917
chen2,100,64.0,4.39843270438
chen2,100,64.0,3.50411386167
chen2,100,65.0,3.20459790644
chen2,100,65.0,4.63274008244
chen2,100,65.0,2.5298356603
chen2,100,65.0,4.76496648156
chen2,100,65.0,4.46987526622
chen2,100,65.0,4.61338050762
chen2,100,65.0,4.88769679973
chen2,100,65.0,4.93379543426
chen2,100,65.0,3.08182379655
chen2,100,65.0,4.53678747017
chen2,100,65.0,5.2177283641
chen2,100,65.0,4.92291596428
chen2,100,65.0,4.75242408357
chen2,100,65.0,3.3597635783
chen2,100,65.0,3.19106707352
chen2,100,65.0,4.77090468105
chen2,100,65.0,5.48786440258
